time,left effort,right effort,x accel,y accel,z gyro,rangefinder,encoder left,encoder right,vel left,vel right
458.246,0.8872059,1.265218,448.6268,-207.3503,29866.11,10.30928,-2774.655,3538.787,-0.007312828,0.008436977
458.525,0.8800477,1.280021,377.8668,-248.8303,22236.11,12.38832,-2788.993,3554.833,-0.007237563,0.008081492
458.79,0.8777687,1.273625,406.6588,-284.9423,34486.11,9.965635,-2802.269,3570.428,-0.007233915,0.008569055
459.051,0.6523361,1.463887,385.6748,-459.6463,41556.11,7.250859,-2815.028,3585.991,-0.006737852,0.008492384
459.334,0.7229521,1.469342,352.9788,-317.6383,54716.11,2.33677,-2827.272,3602.07,-0.005822161,0.007786622
459.633,0.7115582,1.46666,476.9308,-60.95029,70606.11,110.4983,-2838.904,3618.696,-0.005678146,0.008623451
459.915,0.9508688,1.095123,360.2988,-200.0303,40996.11,98.0756,-2849.763,3634.098,-0.006305832,0.008407951
460.213,0.901862,1.251019,421.2988,-256.1503,19016.11,12.73196,-2864.391,3650.756,-0.007351598,0.008051851
460.476,0.7762976,1.345151,426.6668,-361.5583,19016.11,16.16838,-2878.504,3665.739,-0.007627339,0.007977266
460.76,0.4329543,1.58177,343.2188,-303.9743,75926.11,103.5223,-2891.135,3682.43,-0.005594315,0.00895207
461.062,0.4329543,1.58177,309.0588,-445.0063,100636.1,208.2131,-2900.061,3699.346,-0.004472309,0.00908494
461.351,0.7364856,1.434492,336.3868,-360.5823,90136.11,156.3402,-2907.665,3714.909,-0.004330331,0.008729457
461.64,0.9447968,1.158481,465.7068,-517.7183,25946.11,10.65292,-2914.238,3727.347,-0.001954648,0.004537576
461.91,1.021678,0.9817791,352.9788,-390.8383,20276.11,11.70103,-2922.003,3736.498,-0.005789692,0.006557669
462.179,1.07873,0.9549582,467.1708,-337.1583,11666.11,10.30928,-2934.667,3750.417,-0.007668963,0.008225726
462.456,1.07873,0.9549582,480.8348,-321.5423,10196.11,9.965635,-2949.649,3766.045,-0.007733527,0.008082484
462.718,1.074758,0.956145,340.7788,-277.6223,9076.107,7.920962,-2964.149,3781.06,-0.007659502,0.008077379
462.978,0.9450268,1.144165,414.4668,-347.4063,-4643.893,6.61512,-2978.778,3796.043,-0.007934156,0.007934156
